textID,text,selected_text,sentiment,temp_list,stemmed,lemmatized,label,token
f69f03f716,Dann and I are in Vegas. We misconnected and our next flight is at 4:45 to Midway. Tonight I will be in a hotel w/o undies,Dann and I are in Vegas. We misconnected and our next flight is at 4:45 to Midway. Tonight I will be in a hotel w/o undies,neutral,"['Dann', 'I', 'Vegas.', 'We', 'misconnected', 'next', 'flight', '4:45', 'Midway.', 'Tonight', 'I', 'hotel', 'w/o', 'undies']","['dawn', 'began', 'm', 'is', 'connect', 'next', 'flight', 'midway', 'tonight', 'hotel', 'indi']","['dawn', 'begin', 'm', 'be', 'connect', 'next', 'flight', 'midway', 'tonight', 'hotel', 'indie']",1,"['dawn', 'begin', 'm', 'be', 'connect', 'next', 'flight', 'midway', 'tonight', 'hotel', 'indie']"
cdd6d5cca9, haha.. good for you,haha.. good for you,positive,"['haha..', 'good']","['hata', 'good']","['hata', 'good']",2,"['hata', 'good']"
d46c189863,Confuzzled,Confuzzled,neutral,['Confuzzled'],"['con', 'buzz', 'led']","['con', 'buzz', 'lead']",1,"['con', 'buzz', 'lead']"
5a3d1b8ab4, I know anne and judy,I know anne and judy,neutral,"['I', 'know', 'anne', 'judy']","['know', 'ann', 'judi']","['know', 'anne', 'judy']",1,"['know', 'anne', 'judy']"
56fcc9e09a,I need hugs from Joe Jonas,I need hugs from Joe Jonas,neutral,"['I', 'need', 'hugs', 'Joe', 'Jonas']","['need', 'huge', 'joe', 'jone']","['need', 'huge', 'joe', 'jones']",1,"['need', 'huge', 'joe', 'jones']"
854be34452, when in doubt go with the instincts.,when in doubt go with the instincts.,neutral,"['doubt', 'go', 'instincts.']","['doubt', 'instinct']","['doubt', 'instinct']",1,"['doubt', 'instinct']"
03ebb6034e,working weekend it looks like,working weekend it looks like,neutral,"['working', 'weekend', 'looks', 'like']","['work', 'weekend', 'look', 'like']","['work', 'weekend', 'look', 'like']",1,"['work', 'weekend', 'look', 'like']"
3ccddf317d, Sorry I can not reach either URL,Sorry I can not reach either URL,negative,"['Sorry', 'I', 'reach', 'either', 'URL']","['sorri', 'not', 'reach', 'either', 'curl']","['sorry', 'not', 'reach', 'either', 'curl']",0,"['sorry', 'not', 'reach', 'either', 'curl']"
dcbc9b0ec1, everythings fine now,fine,positive,"['everythings', 'fine']","['everyth', 'fine']","['everything', 'fine']",2,"['everything', 'fine']"
3ff99da5d1,sometimes i forget my favorite **** stars are real people too.  made orange chicken last night and cut his finger off! sad!,sad!,negative,"['sometimes', 'forget', 'favorite', '****', 'stars', 'real', 'people', 'too.', 'made', 'orange', 'chicken', 'last', 'night', 'cut', 'finger', 'off!', 'sad!']","['sometim', 'forget', 'favorit', 'star', 'real', 'peopl', 'made', 'orang', 'chicken', 'last', 'night', 'cut', 'finger', 'sad']","['sometimes', 'forget', 'favorite', 'star', 'real', 'people', 'make', 'orange', 'chicken', 'last', 'night', 'cut', 'finger', 'sad']",0,"['sometimes', 'forget', 'favorite', 'star', 'real', 'people', 'make', 'orange', 'chicken', 'last', 'night', 'cut', 'finger', 'sad']"
dd617de515," OK David, talk later  Have a great dayyyy ay ay ay ay",Have a great dayyyy,positive,"['OK', 'David,', 'talk', 'later', 'Have', 'great', 'dayyyy', 'ay', 'ay', 'ay', 'ay']","['david', 'talk', 'later', 'great', 'day', 'by']","['david', 'talk', 'later', 'great', 'day', 'by']",2,"['david', 'talk', 'later', 'great', 'day', 'by']"
1db1f4ff19,"urgh, over slept for work, still done no revision and im SO snappy today. having a total fat day too",snappy,negative,"['urgh,', 'slept', 'work,', 'still', 'done', 'revision', 'im', 'SO', 'snappy', 'today.', 'total', 'fat', 'day']","['urg', 'slept', 'work', 'still', 'done', 'revis', 'sappi', 'today', 'total', 'fat', 'day']","['urge', 'slept', 'work', 'still', 'do', 'revision', 'sappy', 'today', 'total', 'fat', 'day']",0,"['urge', 'slept', 'work', 'still', 'do', 'revision', 'sappy', 'today', 'total', 'fat', 'day']"
f677a6a7e3,"trying to get used to twitter, i have a cold","trying to get used to twitter, i have a cold",neutral,"['trying', 'get', 'used', 'twitter,', 'cold']","['tri', 'get', 'use', 'twitter', 'cold']","['try', 'get', 'use', 'twitter', 'cold']",1,"['try', 'get', 'use', 'twitter', 'cold']"
b428486217,_galore aaaw too bad .. i`m in a good mood to phone with someone  lol,_galore aaaw too bad .. i`m in a good mood to phone with someone  lol,neutral,"['_galore', 'aaaw', 'bad', '..', 'i`m', 'good', 'mood', 'phone', 'someone', 'lol']","['galer', 'a', 'w', 'bad', 'good', 'mood', 'phone', 'someon', 'll']","['galere', 'a', 'w', 'bad', 'good', 'mood', 'phone', 'someone', 'll']",1,"['galere', 'a', 'w', 'bad', 'good', 'mood', 'phone', 'someone', 'll']"
2b54cd35cb,Mean people suck.,Mean people suck.,negative,"['Mean', 'people', 'suck.']","['mean', 'peopl', 'suck']","['mean', 'people', 'suck']",0,"['mean', 'people', 'suck']"
6d2ed96ab8, what`s wrong?  maybe I can help?,what`s wrong?  maybe I can help?,neutral,"['what`s', 'wrong?', 'maybe', 'I', 'help?']","['wrong', 'may', 'be', 'help']","['wrong', 'may', 'be', 'help']",1,"['wrong', 'may', 'be', 'help']"
53c192b117, thanks! we want to continue to improve our process for the benefit of customers - things like this just take time,thanks! we want to continue to improve our process for the benefit of customers - things like this just take time,neutral,"['thanks!', 'want', 'continue', 'improve', 'process', 'benefit', 'customers', '-', 'things', 'like', 'take', 'time']","['thank', 'want', 'continu', 'improv', 'process', 'benefit', 'custom', 'thing', 'like', 'take', 'time']","['thanks', 'want', 'continue', 'improve', 'process', 'benefit', 'customer', 'thing', 'like', 'take', 'time']",1,"['thanks', 'want', 'continue', 'improve', 'process', 'benefit', 'customer', 'thing', 'like', 'take', 'time']"
ac0844d307,had a awesome day!,awesome,positive,"['awesome', 'day!']","['awesom', 'day']","['awesome', 'day']",2,"['awesome', 'day']"
d387208e82,http://twitpic.com/4jkes -   Here`s your follower count.,http://twitpic.com/4jkes -   Here`s your follower count.,neutral,"['http://twitpic.com/4jkes', '-', 'Here`s', 'follower', 'count.']","['follow', 'count']","['follower', 'count']",1,"['follower', 'count']"
0e5e543606,"first year in ages where i`m not going to the crafty raft :O i don`t mind though, i don`t even like the crafty raft",i don`t even like,negative,"['first', 'year', 'ages', 'i`m', 'going', 'crafty', 'raft', ':O', 'don`t', 'mind', 'though,', 'don`t', 'even', 'like', 'crafty', 'raft']","['first', 'year', 'age', 'not', 'go', 'crafti', 'raft', 'mind', 'though', 'even', 'like', 'crafti', 'raft']","['first', 'year', 'age', 'not', 'go', 'crafty', 'raft', 'mind', 'though', 'even', 'like', 'crafty', 'raft']",0,"['first', 'year', 'age', 'not', 'go', 'crafty', 'raft', 'mind', 'though', 'even', 'like', 'crafty', 'raft']"
8f89a443d3,1 week before the palm pre comes out and my centro dies. I have a temp phone but my contacts aren`t transfered yet. #sadpanda #fb,1 week before the palm pre comes out and my centro dies. I have a temp phone but my contacts aren`t transfered yet. #sadpanda #fb,neutral,"['1', 'week', 'palm', 'pre', 'comes', 'centro', 'dies.', 'I', 'temp', 'phone', 'contacts', 'aren`t', 'transfered', 'yet.', '#sadpanda', '#fb']","['week', 'palm', 'pre', 'come', 'centr', 'die', 'hemp', 'phone', 'contact', 'transfer', 'yet']","['week', 'palm', 'pre', 'come', 'centre', 'dy', 'hemp', 'phone', 'contact', 'transfer', 'yet']",1,"['week', 'palm', 'pre', 'come', 'centre', 'dy', 'hemp', 'phone', 'contact', 'transfer', 'yet']"
9d61933f37," When I heard 'No One' from Alicia Keys like, 10 minutes ago? You made my night","When I heard 'No One' from Alicia Keys like, 10 minutes ago? You made my night",neutral,"['When', 'I', 'heard', ""'No"", ""One'"", 'Alicia', 'Keys', 'like,', '10', 'minutes', 'ago?', 'You', 'made', 'night']","['heard', 'one', 'alicia', 'key', 'like', 'minut', 'ago', 'made', 'night']","['heard', 'one', 'alicia', 'key', 'like', 'minute', 'ago', 'make', 'night']",1,"['heard', 'one', 'alicia', 'key', 'like', 'minute', 'ago', 'make', 'night']"
f08ac51d24, video is not available to us foreigners,video is not available to us foreigners,neutral,"['video', 'available', 'us', 'foreigners']","['video', 'not', 'avail', 'foreign']","['video', 'not', 'available', 'foreigner']",1,"['video', 'not', 'available', 'foreigner']"
587f426ada, No!  I in fact made sure that cookie was never delivered.,No!  I in fact made sure that cookie was never delivered.,neutral,"['No!', 'I', 'fact', 'made', 'sure', 'cookie', 'never', 'delivered.']","['fact', 'made', 'sure', 'cook', 'never', 'deliv']","['fact', 'make', 'sure', 'cook', 'never', 'deliver']",1,"['fact', 'make', 'sure', 'cook', 'never', 'deliver']"
0ab505122b,_Girl OOC sorry we keep missing each other...,sorry we keep missing each other...,negative,"['_Girl', 'OOC', 'sorry', 'keep', 'missing', 'other...']","['girl', 'ooh', 'sorri', 'keep', 'miss']","['girl', 'ooh', 'sorry', 'keep', 'miss']",0,"['girl', 'ooh', 'sorry', 'keep', 'miss']"
7fc99e7dee,you know you love your mom when you stay up this late just to wrap her gifts (which look glorious) & hand-make a card.. happy mothers day,happy,positive,"['know', 'love', 'mom', 'stay', 'late', 'wrap', 'gifts', '(which', 'look', 'glorious)', '&', 'hand-make', 'card..', 'happy', 'mothers', 'day']","['know', 'love', 'mon', 'stay', 'late', 'wrap', 'gift', 'look', 'gloriou', 'hand', 'make', 'card', 'happi', 'mother', 'day']","['know', 'love', 'mon', 'stay', 'late', 'wrap', 'gift', 'look', 'glorious', 'hand', 'make', 'card', 'happy', 'mother', 'day']",2,"['know', 'love', 'mon', 'stay', 'late', 'wrap', 'gift', 'look', 'glorious', 'hand', 'make', 'card', 'happy', 'mother', 'day']"
546c548523,_Ho Naw; it was before the 15 mins bug (where tanks would stop spawning after 15 mins)  I`m glad I get to keep it,glad,positive,"['_Ho', 'Naw;', '15', 'mins', 'bug', '(where', 'tanks', 'would', 'stop', 'spawning', '15', 'mins)', 'I`m', 'glad', 'I', 'get', 'keep']","['ho', 'now', 'mind', 'bug', 'tank', 'would', 'stop', 'span', 'mind', 'glad', 'get', 'keep']","['ho', 'now', 'mind', 'bug', 'tank', 'would', 'stop', 'span', 'mind', 'glad', 'get', 'keep']",2,"['ho', 'now', 'mind', 'bug', 'tank', 'would', 'stop', 'span', 'mind', 'glad', 'get', 'keep']"
730c617ddd,"@_everblue She actually posted again to say that it was the 2nd and not the 4th, so nevermind.",nevermind.,positive,"['@_everblue', 'She', 'actually', 'posted', 'say', '2nd', '4th,', 'nevermind.']","['actual', 'post', 'say', 'not', 'never', 'mind']","['actually', 'post', 'say', 'not', 'never', 'mind']",2,"['actually', 'post', 'say', 'not', 'never', 'mind']"
38fc4d0c83,there are some really scary noises coming from outside,scary noises,negative,"['really', 'scary', 'noises', 'coming', 'outside']","['realli', 'scar', 'nois', 'come', 'outsid']","['really', 'scar', 'noise', 'come', 'outside']",0,"['really', 'scar', 'noise', 'come', 'outside']"
939ef5f496, you are adorable,you are adorable,positive,['adorable'],['ador'],['adorable'],2,['adorable']
79165b39d9, That drives me nuts.,That drives me nuts.,negative,"['That', 'drives', 'nuts.']","['drive', 'nut']","['drive', 'nut']",0,"['drive', 'nut']"
63c07759e1, I can`t  has blocked me.  I can`t even request,I can`t  has blocked me.  I can`t even reques,negative,"['I', 'can`t', 'blocked', 'me.', 'I', 'can`t', 'even', 'request']","['block', 'even', 'request']","['block', 'even', 'request']",0,"['block', 'even', 'request']"
a8a8d0d127,   sending you love on mother`s day and wishing you more happiness in the days ahead!,sending you love on mother`s day and wishing you more happiness in the days ahead,positive,"['sending', 'love', 'mother`s', 'day', 'wishing', 'happiness', 'days', 'ahead!']","['send', 'love', 'mother', 'day', 'wish', 'happi', 'day', 'ahead']","['send', 'love', 'mother', 'day', 'wish', 'happiness', 'day', 'ahead']",2,"['send', 'love', 'mother', 'day', 'wish', 'happiness', 'day', 'ahead']"
03ea54f53c,  **** right!,**** right!,positive,"['****', 'right!']",['right'],['right'],2,['right']
380aafb300,I have uncontrolable hic-ups right now that hurt,I have uncontrolable,negative,"['I', 'uncontrolable', 'hic-ups', 'right', 'hurt']","['un', 'control', 'abl', 'hi', 'up', 'right', 'hurt']","['un', 'control', 'able', 'his', 'up', 'right', 'hurt']",0,"['un', 'control', 'able', 'his', 'up', 'right', 'hurt']"
0784a6cfb1,homework on a friday night...lame,lame,negative,"['homework', 'friday', 'night...lame']","['homework', 'friday', 'night', 'lame']","['homework', 'friday', 'night', 'lame']",0,"['homework', 'friday', 'night', 'lame']"
4409634b77,Home now. Some invaders have taken over my base,Home now. Some invaders have taken over my base,neutral,"['Home', 'now.', 'Some', 'invaders', 'taken', 'base']","['home', 'invad', 'taken', 'base']","['home', 'invader', 'take', 'base']",1,"['home', 'invader', 'take', 'base']"
822dbb47de," Is there going to be a New-Brunswick, Canada Drive? lol I live far far away","Is there going to be a New-Brunswick, Canada Drive? lol I live far far away",neutral,"['Is', 'going', 'New-Brunswick,', 'Canada', 'Drive?', 'lol', 'I', 'live', 'far', 'far', 'away']","['go', 'new', 'brunswick', 'canada', 'drive', 'll', 'live', 'far', 'far', 'away']","['go', 'new', 'brunswick', 'canada', 'drive', 'll', 'live', 'far', 'far', 'away']",1,"['go', 'new', 'brunswick', 'canada', 'drive', 'll', 'live', 'far', 'far', 'away']"
557e42ac1a,going to bed cuz i have to get up at like seven thirty or something tomorrow. today was actually not that bad of a day.,not that bad of a day.,positive,"['going', 'bed', 'cuz', 'get', 'like', 'seven', 'thirty', 'something', 'tomorrow.', 'today', 'actually', 'bad', 'day.']","['go', 'bed', 'cut', 'get', 'like', 'seven', 'thirti', 'someth', 'tomorrow', 'today', 'actual', 'not', 'bad', 'day']","['go', 'bed', 'cut', 'get', 'like', 'seven', 'thirty', 'something', 'tomorrow', 'today', 'actually', 'not', 'bad', 'day']",2,"['go', 'bed', 'cut', 'get', 'like', 'seven', 'thirty', 'something', 'tomorrow', 'today', 'actually', 'not', 'bad', 'day']"
ed1a1e653b,"I get another pack of geography test, so I have to correct it on the weekend.","I get another pack of geography test, so I have to correct it on the weekend.",neutral,"['I', 'get', 'another', 'pack', 'geography', 'test,', 'I', 'correct', 'weekend.']","['get', 'anoth', 'pack', 'geographi', 'test', 'correct', 'weekend']","['get', 'another', 'pack', 'geography', 'test', 'correct', 'weekend']",1,"['get', 'another', 'pack', 'geography', 'test', 'correct', 'weekend']"
4910f928c0,I wish I could get sushi delivered to work,wish,positive,"['I', 'wish', 'I', 'could', 'get', 'sushi', 'delivered', 'work']","['wish', 'could', 'get', 'such', 'deliv', 'work']","['wish', 'could', 'get', 'such', 'deliver', 'work']",2,"['wish', 'could', 'get', 'such', 'deliver', 'work']"
00226ce45d,", love your background, I just might have to copy it",love,positive,"[',', 'love', 'background,', 'I', 'might', 'copy']","['love', 'background', 'might', 'copi']","['love', 'background', 'might', 'copy']",2,"['love', 'background', 'might', 'copy']"
cd4b7c6f16,constantly looking at the clockkk..come on 11pm!,constantly looking at the clockkk..come on 11pm!,neutral,"['constantly', 'looking', 'clockkk..come', '11pm!']","['constantli', 'look', 'clock', 'k', 'come']","['constantly', 'look', 'clock', 'k', 'come']",1,"['constantly', 'look', 'clock', 'k', 'come']"
2bc859fee7,"Just funny sitting here with external keyboard, mouse, and macbook on bed  just looks strange but it`s comfortable",funny,positive,"['Just', 'funny', 'sitting', 'external', 'keyboard,', 'mouse,', 'macbook', 'bed', 'looks', 'strange', 'it`s', 'comfortable']","['funni', 'sit', 'extern', 'keyboard', 'mous', 'malbrook', 'bed', 'look', 'strang', 'comfort']","['funny', 'sit', 'external', 'keyboard', 'mouse', 'malbrook', 'bed', 'look', 'strange', 'comfortable']",2,"['funny', 'sit', 'external', 'keyboard', 'mouse', 'malbrook', 'bed', 'look', 'strange', 'comfortable']"
7e528355c8, that is so sad. wish I can do something big for the kids. may God Bless the kids always.,that is so sad. wish I can do something big for the kids. may God Bless the kids always.,neutral,"['sad.', 'wish', 'I', 'something', 'big', 'kids.', 'may', 'God', 'Bless', 'kids', 'always.']","['sad', 'wish', 'someth', 'big', 'kiss', 'may', 'god', 'bless', 'kiss', 'alway']","['sad', 'wish', 'something', 'big', 'kiss', 'may', 'god', 'bless', 'kiss', 'always']",1,"['sad', 'wish', 'something', 'big', 'kiss', 'may', 'god', 'bless', 'kiss', 'always']"
7c3966c9cc,going to eat rice and fried chicken from sederhana  the padang restaurant! yummy!,yummy!,positive,"['going', 'eat', 'rice', 'fried', 'chicken', 'sederhana', 'padang', 'restaurant!', 'yummy!']","['go', 'eat', 'rice', 'fri', 'chicken', 'see', 'hand', 'pay', 'restaur', 'mummi']","['go', 'eat', 'rice', 'fry', 'chicken', 'see', 'hand', 'pay', 'restaurant', 'mummy']",2,"['go', 'eat', 'rice', 'fry', 'chicken', 'see', 'hand', 'pay', 'restaurant', 'mummy']"
ddf873c16d," oh yes, i ave never orderd from there, a lil funny at first to do so, i will check it our ta","a lil funny at first to do so,",positive,"['oh', 'yes,', 'ave', 'never', 'orderd', 'there,', 'lil', 'funny', 'first', 'so,', 'check', 'ta']","['ye', 'ave', 'never', 'order', 'd', 'll', 'funni', 'first', 'check']","['yes', 'ave', 'never', 'order', 'd', 'll', 'funny', 'first', 'check']",2,"['yes', 'ave', 'never', 'order', 'd', 'll', 'funny', 'first', 'check']"
1f911d18c3,Last night I had 1/2 a bottle of wine in my house and 2 cocktails. Came home sober but still gonna be sick,but still gonna be sick,negative,"['Last', 'night', 'I', '1/2', 'bottle', 'wine', 'house', '2', 'cocktails.', 'Came', 'home', 'sober', 'still', 'gonna', 'sick']","['last', 'night', 'bottl', 'wine', 'hous', 'cocktail', 'came', 'home', 'sober', 'still', 'go', 'sick']","['last', 'night', 'bottle', 'wine', 'house', 'cocktail', 'come', 'home', 'sober', 'still', 'go', 'sick']",0,"['last', 'night', 'bottle', 'wine', 'house', 'cocktail', 'come', 'home', 'sober', 'still', 'go', 'sick']"
